region,prod,wrt,value
BL000000,OTHO,EGGS,-0.00531054253251333
BL000000,OTHO,POUM,-0.00575322061449379
BL000000,OTHO,SUGA,-0.0014521154379408
BL000000,OTHO,OTHO,0.957667736311023
BL000000,OTHO,MILK,-0.00375413459873217
BL000000,OTHO,INPE,-0.915466409378209
BL000000,MILK,RYEM,-3.82123785603712e-07
BL000000,MILK,BARL,-1.87588401701329e-05
BL000000,MILK,OATS,-7.05221300660929e-07
BL000000,MILK,MAIZ,-8.66361345824312e-05
BL000000,MILK,OCER,-2.3963337929633e-06
BL000000,MILK,RAPE,-4.86254513208781e-05
BL000000,MILK,PULS,-5.15551292133726e-07
BL000000,MILK,POTA,-0.00409892958825057
BL000000,MILK,TEXT,-2.01558764184506e-05
BL000000,MILK,TOMA,-0.000311124869465363
BL000000,MILK,OVEG,-0.00382997514518246
BL000000,MILK,APPL,-2.72307826401519e-05
BL000000,MILK,OFRU,-0.00240711810359946
BL000000,MILK,TAGR,-3.1604032617799e-06
BL000000,MILK,TWIN,-1.12837139066861e-05
BL000000,MILK,WHEA,-0.000515371692637167
BL000000,MILK,BEEF,-0.00868794153583532
BL000000,MILK,PORK,-0.0183096665248203
BL000000,MILK,SGMT,-3.78932709777878e-05
BL000000,MILK,EGGS,-0.000588456663972788
BL000000,MILK,POUM,-0.00440864484095443
BL000000,MILK,SUGA,-0.000153777160071949
BL000000,MILK,OTHO,-0.000283811446324399
BL000000,MILK,MILK,0.509801588942837
BL000000,MILK,INPE,-0.465949027668274
BL000000,FFIS,FFIS,0.97753607354268
BL000000,FFIS,INPE,-0.97753607354268
BL000000,SFIS,SFIS,0.975474923412823
BL000000,SFIS,INPE,-0.975474923412823
BL000000,OAQU,OAQU,0.976929539665145
BL000000,OAQU,INPE,-0.976929539665144
BL000000,INPE,RYEM,0.000119628165536571
BL000000,INPE,BARL,0.0041824519899365
BL000000,INPE,OATS,0.000218640168708573
BL000000,INPE,MAIZ,0.0118768656202796
BL000000,INPE,OCER,0.000716134775652589
BL000000,INPE,RAPE,0.00820986995029572
BL000000,INPE,PULS,0.000452355558081727
BL000000,INPE,POTA,0.243625020347386
BL000000,INPE,TEXT,0.0115813916357287
BL000000,INPE,TOMA,0.0636558990865031
BL000000,INPE,OVEG,0.235298111247393
BL000000,INPE,APPL,0.0143492151654663
BL000000,INPE,OFRU,0.185719734061377
BL000000,INPE,TAGR,0.00254524169810118
BL000000,INPE,TWIN,0.0074740075777564
BL000000,INPE,WHEA,0.0324740801400767
BL000000,INPE,BEEF,0.19901946345249
BL000000,INPE,PORK,0.333468174446683
BL000000,INPE,SGMT,0.00258446370595793
BL000000,INPE,EGGS,0.0312691206657911
BL000000,INPE,POUM,0.129155145689451
BL000000,INPE,SUGA,0.0428214050903821
BL000000,INPE,OTHO,0.0605151736027943
BL000000,INPE,MILK,0.407417999800945
BL000000,INPE,FFIS,0.000680962967653615
BL000000,INPE,SFIS,0.00625969988865608
BL000000,INPE,OAQU,0.00237027228913845
BL000000,INPE,INPE,-2.03806052878822
SE000000,RYEM,RYEM,0.391867953445209
SE000000,RYEM,BARL,-0.00158440665806823
SE000000,RYEM,OATS,-0.00145044879873487
SE000000,RYEM,MAIZ,-0.00010793046675369
SE000000,RYEM,OCER,-0.0001
SE000000,RYEM,RAPE,-0.00160587445295869
SE000000,RYEM,PULS,-0.00136924237770354
SE000000,RYEM,POTA,-0.00167343485443054
SE000000,RYEM,TOMA,-0.000830534363013124
SE000000,RYEM,OVEG,-0.00160687191213879
SE000000,RYEM,APPL,-0.00109899961442383
SE000000,RYEM,OFRU,-0.00167015243891371
SE000000,RYEM,WHEA,-0.00155106827219352
SE000000,RYEM,BEEF,-0.00203379302824886
SE000000,RYEM,PORK,-0.00215385479270167
SE000000,RYEM,SGMT,-0.00511735524427508
SE000000,RYEM,EGGS,-0.00237971341435499
SE000000,RYEM,POUM,-0.00259137869095236
SE000000,RYEM,SUGA,-0.00165183395446645
SE000000,RYEM,OTHO,-0.000827389028317014
SE000000,RYEM,MILK,-0.00174544842081864
SE000000,RYEM,INPE,-0.358718222661741
SE000000,BARL,RYEM,-0.000248645085875191
SE000000,BARL,BARL,0.381963267215014
SE000000,BARL,OATS,-0.000439707639348613
SE000000,BARL,MAIZ,-1.60131173302677e-05
SE000000,BARL,OCER,-0.0001
SE000000,BARL,RAPE,-0.00170846314233407
SE000000,BARL,PULS,-0.000338036911429084
SE000000,BARL,POTA,-0.00177458889627395
SE000000,BARL,TOMA,-0.00013180642402279
SE000000,BARL,OVEG,-0.00411106478323026
SE000000,BARL,APPL,-0.00020457596961592
SE000000,BARL,OFRU,-0.00199567252386937
SE000000,BARL,WHEA,-0.00413453919001114
SE000000,BARL,BEEF,-0.00732209161935795
SE000000,BARL,PORK,-0.00768268547453545
SE000000,BARL,SGMT,-0.00151052248822706
SE000000,BARL,EGGS,-0.00802365324923448
SE000000,BARL,POUM,-0.00798329332081833
SE000000,BARL,SUGA,-0.000959751538607705
SE000000,BARL,OTHO,-0.000131124012527007
SE000000,BARL,MILK,-0.00600319834720483
SE000000,BARL,INPE,-0.32714383348116
SE000000,OATS,RYEM,-0.000963610645420435
SE000000,OATS,BARL,-0.00186144400193636
SE000000,OATS,OATS,0.390989801309346
SE000000,OATS,MAIZ,-7.02265735789577e-05
SE000000,OATS,OCER,-0.0001
SE000000,OATS,RAPE,-0.00183529254720037
SE000000,OATS,PULS,-0.00117531865407221
SE000000,OATS,POTA,-0.00192410657017721
SE000000,OATS,TOMA,-0.000583233507248871
SE000000,OATS,OVEG,-0.00192636812300305
SE000000,OATS,APPL,-0.000838320005655086
SE000000,OATS,OFRU,-0.00193847246680692
SE000000,OATS,WHEA,-0.00184759422319702
SE000000,OATS,BEEF,-0.00257675814165754
SE000000,OATS,PORK,-0.0027532362125247
SE000000,OATS,SGMT,-0.00465033335514882
SE000000,OATS,EGGS,-0.00308026802790085
SE000000,OATS,POUM,-0.00337919181536909
SE000000,OATS,SUGA,-0.00176523585435512
SE000000,OATS,OTHO,-0.000580555704891723
SE000000,OATS,MILK,-0.00214781575001923
SE000000,OATS,INPE,-0.354992419129183
SE000000,MAIZ,RYEM,-0.00115917023880788
SE000000,MAIZ,BARL,-0.00109588714148371
SE000000,MAIZ,OATS,-0.00113528646418492
SE000000,MAIZ,MAIZ,0.392861662704324
SE000000,MAIZ,OCER,-0.0012527127428608
SE000000,MAIZ,RAPE,-0.00110283295984312
SE000000,MAIZ,PULS,-0.00115197275882507
SE000000,MAIZ,POTA,-0.00111003198818544
SE000000,MAIZ,TOMA,-0.00119935207586775
SE000000,MAIZ,OVEG,-0.00109558702856456
SE000000,MAIZ,APPL,-0.00117421312121408
SE000000,MAIZ,OFRU,-0.00110802581005548
SE000000,MAIZ,WHEA,-0.00109002219177253
SE000000,MAIZ,BEEF,-0.00113473205053078
SE000000,MAIZ,PORK,-0.00114617447503531
SE000000,MAIZ,SGMT,-0.00183980735765652
SE000000,MAIZ,EGGS,-0.00116799493090217
SE000000,MAIZ,POUM,-0.00118889590983559
SE000000,MAIZ,SUGA,-0.00112188059829053
SE000000,MAIZ,OTHO,-0.00119968041206489
SE000000,MAIZ,MILK,-0.00110756385168367
SE000000,MAIZ,INPE,-0.36927983859666
SE000000,OCER,RYEM,-0.000268355254789245
SE000000,OCER,BARL,-0.00171000303874535
SE000000,OCER,OATS,-0.000403934471659373
SE000000,OCER,MAIZ,-0.000313010158116787
SE000000,OCER,OCER,0.392599520842321
SE000000,OCER,RAPE,-0.00127074335812577
SE000000,OCER,PULS,-0.00137360595374099
SE000000,OCER,POTA,-0.00129880718330936
SE000000,OCER,TOMA,-0.00129840251429832
SE000000,OCER,OVEG,-0.00124900216190555
SE000000,OCER,APPL,-0.00136054384134266
SE000000,OCER,OFRU,-0.00129245576080328
SE000000,OCER,WHEA,-0.00122707726381916
SE000000,OCER,BEEF,-0.00140629109692653
SE000000,OCER,PORK,-0.00145186932015121
SE000000,OCER,SGMT,-0.00380628946812708
SE000000,OCER,EGGS,-0.00153857070972743
SE000000,OCER,POUM,-0.00162130273030768
SE000000,OCER,SUGA,-0.0013317817713838
SE000000,OCER,OTHO,-0.00129725217614211
SE000000,OCER,MILK,-0.00129782143188389
SE000000,OCER,INPE,-0.365782401177016
SE000000,RAPE,RYEM,-0.000391919317509858
SE000000,RAPE,BARL,-0.00265691385330673
SE000000,RAPE,OATS,-0.00067420379921975
SE000000,RAPE,MAIZ,-2.50606107580057e-05
SE000000,RAPE,OCER,-0.000115566730169186
SE000000,RAPE,RAPE,0.38623805725185
SE000000,RAPE,PULS,-0.000526677504808316
SE000000,RAPE,POTA,-0.00213037562285415
SE000000,RAPE,TOMA,-0.000209388976720493
SE000000,RAPE,OVEG,-0.00333301572694619
SE000000,RAPE,APPL,-0.000323696400082332
SE000000,RAPE,OFRU,-0.00230115155232316
SE000000,RAPE,WHEA,-0.00323265732234821
SE000000,RAPE,BEEF,-0.00525846314561415
SE000000,RAPE,PORK,-0.00563024667645073
SE000000,RAPE,SGMT,-0.00228402598861246
SE000000,RAPE,EGGS,-0.00620463078709515
SE000000,RAPE,POUM,-0.00657745327717292
SE000000,RAPE,SUGA,-0.0013422924065425
SE000000,RAPE,OTHO,-0.000208304791838885
SE000000,RAPE,MILK,-0.00422359376221552
SE000000,RAPE,INPE,-0.338588418999261
SE000000,PULS,RYEM,-0.00112639782256989
SE000000,PULS,BARL,-0.00177199451648209
SE000000,PULS,OATS,-0.00145535155046643
SE000000,PULS,MAIZ,-8.82369550017397e-05
SE000000,PULS,OCER,-0.000421078949717654
SE000000,PULS,RAPE,-0.00177529757030172
SE000000,PULS,PULS,0.972097454394814
SE000000,PULS,POTA,-0.0018527498513724
SE000000,PULS,TOMA,-0.000721823198831584
SE000000,PULS,OVEG,-0.00181117919421323
SE000000,PULS,APPL,-0.00100124772387046
SE000000,PULS,OFRU,-0.00185638764453125
SE000000,PULS,WHEA,-0.0017452612910994
SE000000,PULS,BEEF,-0.00233315810732302
SE000000,PULS,PORK,-0.00247764746590182
SE000000,PULS,SGMT,-0.00500976946732105
SE000000,PULS,EGGS,-0.00274779946612468
SE000000,PULS,POUM,-0.00299845231242167
SE000000,PULS,SUGA,-0.00177287619299661
SE000000,PULS,OTHO,-0.000718742074888508
SE000000,PULS,MILK,-0.00198442053264057
SE000000,PULS,INPE,-0.936427582506738
SE000000,POTA,RYEM,-0.000421030334770559
SE000000,POTA,BARL,-0.00284504483774518
SE000000,POTA,OATS,-0.000728676079795192
SE000000,POTA,MAIZ,-2.60038052153071e-05
SE000000,POTA,OCER,-0.000121769677327925
SE000000,POTA,RAPE,-0.00219621918068952
SE000000,POTA,PULS,-0.000566643477338981
SE000000,POTA,POTA,0.951935059201716
SE000000,POTA,TOMA,-0.000222784217523293
SE000000,POTA,OVEG,-0.00353128211708634
SE000000,POTA,APPL,-0.000346412080228212
SE000000,POTA,OFRU,-0.00246516208076474
SE000000,POTA,WHEA,-0.00343695500744296
SE000000,POTA,BEEF,-0.00541019347996387
SE000000,POTA,PORK,-0.00577221534458202
SE000000,POTA,SGMT,-0.00236568810300784
SE000000,POTA,EGGS,-0.00633435565323103
SE000000,POTA,POUM,-0.00670327702114635
SE000000,POTA,SUGA,-0.00144807457094955
SE000000,POTA,OTHO,-0.000221614577520385
SE000000,POTA,MILK,-0.00440556307206834
SE000000,POTA,INPE,-0.902366094483318
SE000000,TOMA,RYEM,-0.0013508030390302
SE000000,TOMA,BARL,-0.00136602226804987
SE000000,TOMA,OATS,-0.0014278339471837
SE000000,TOMA,MAIZ,-0.000181625970199878
SE000000,TOMA,OCER,-0.000786925587760726
SE000000,TOMA,RAPE,-0.00139541425955852
SE000000,TOMA,PULS,-0.00142709797097631
SE000000,TOMA,POTA,-0.00144017168243108
SE000000,TOMA,TOMA,0.9764276227401
SE000000,TOMA,OVEG,-0.00137195075793186
SE000000,TOMA,APPL,-0.00130665486572961
SE000000,TOMA,OFRU,-0.00143261070014834
SE000000,TOMA,WHEA,-0.0013363869397831
SE000000,TOMA,BEEF,-0.00163248393236403
SE000000,TOMA,PORK,-0.0017072551631613
SE000000,TOMA,SGMT,-0.00475300637885252
SE000000,TOMA,EGGS,-0.00184901542206525
SE000000,TOMA,POUM,-0.00198356725149272
SE000000,TOMA,SUGA,-0.00147000401593105
SE000000,TOMA,OTHO,-0.00111840785069033
SE000000,TOMA,MILK,-0.00145404468025897
SE000000,TOMA,INPE,-0.945636340056501
SE000000,OVEG,RYEM,-0.00013619138169876
SE000000,OVEG,BARL,-0.0022202887857664
SE000000,OVEG,OATS,-0.000245758452154154
SE000000,OVEG,MAIZ,-8.64593728817817e-06
SE000000,OVEG,OCER,-3.9447678751092e-05
SE000000,OVEG,RAPE,-0.00115749906382569
SE000000,OVEG,PULS,-0.000186602869061555
SE000000,OVEG,POTA,-0.00118958698624816
SE000000,OVEG,TOMA,-7.14944726879512e-05
SE000000,OVEG,OVEG,0.89724706739712
SE000000,OVEG,APPL,-0.000111573544934064
SE000000,OVEG,OFRU,-0.00138955179144635
SE000000,OVEG,WHEA,-0.00546855175081279
SE000000,OVEG,BEEF,-0.0112352645831914
SE000000,OVEG,PORK,-0.0108938227091971
SE000000,OVEG,SGMT,-0.000830876295382518
SE000000,OVEG,EGGS,-0.00967776083178773
SE000000,OVEG,POUM,-0.00832227374381354
SE000000,OVEG,SUGA,-0.000569753509453304
SE000000,OVEG,OTHO,-7.11202084598863e-05
SE000000,OVEG,MILK,-0.0105473215698755
SE000000,OVEG,INPE,-0.832873681231285
SE000000,APPL,RYEM,-0.00128979593484903
SE000000,APPL,BARL,-0.00152990639620339
SE000000,APPL,OATS,-0.00148092855613411
SE000000,APPL,MAIZ,-0.000128311985632546
SE000000,APPL,OCER,-0.000595012241383633
SE000000,APPL,RAPE,-0.00155659722646397
SE000000,APPL,PULS,-0.00142841214885144
SE000000,APPL,POTA,-0.00161589045323336
SE000000,APPL,TOMA,-0.000942865903183841
SE000000,APPL,OVEG,-0.00154495676015023
SE000000,APPL,APPL,0.974764644215444
SE000000,APPL,OFRU,-0.00161024736939562
SE000000,APPL,WHEA,-0.0014967394446746
SE000000,APPL,BEEF,-0.00190772365869801
SE000000,APPL,PORK,-0.00201055690990874
SE000000,APPL,SGMT,-0.0051191474953432
SE000000,APPL,EGGS,-0.00220463452716277
SE000000,APPL,POUM,-0.00238749135781524
SE000000,APPL,SUGA,-0.00161874196993865
SE000000,APPL,OTHO,-0.000939684936263565
SE000000,APPL,MILK,-0.00166139715840691
SE000000,APPL,INPE,-0.941695601781751
SE000000,OFRU,RYEM,-0.000380010827713861
SE000000,OFRU,BARL,-0.00289344955725854
SE000000,OFRU,OATS,-0.000663896393614952
SE000000,OFRU,MAIZ,-2.34739712808053e-05
SE000000,OFRU,OCER,-0.000109583569302561
SE000000,OFRU,RAPE,-0.0021453591164081
SE000000,OFRU,PULS,-0.00051344869939533
SE000000,OFRU,POTA,-0.00222936285505964
SE000000,OFRU,TOMA,-0.000200416570645429
SE000000,OFRU,OVEG,-0.00373032122283526
SE000000,OFRU,APPL,-0.000312182815956846
SE000000,OFRU,OFRU,0.94895241532706
SE000000,OFRU,WHEA,-0.00365096905772472
SE000000,OFRU,BEEF,-0.00584152733103264
SE000000,OFRU,PORK,-0.00621573565287735
SE000000,OFRU,SGMT,-0.00215970450770599
SE000000,OFRU,EGGS,-0.00676639871741366
SE000000,OFRU,POUM,-0.00708566168808929
SE000000,OFRU,SUGA,-0.00135633728727398
SE000000,OFRU,OTHO,-0.000199362580267602
SE000000,OFRU,MILK,-0.0047640209378983
SE000000,OFRU,INPE,-0.897711191967305
SE000000,WHEA,RYEM,-0.000106611441289326
SE000000,WHEA,BARL,-0.00181086798839303
SE000000,WHEA,OATS,-0.000191152644038359
SE000000,WHEA,MAIZ,-6.97597753203112e-06
SE000000,WHEA,OCER,-3.14292998127597e-05
SE000000,WHEA,RAPE,-0.000910431947916107
SE000000,WHEA,PULS,-0.000145821609189495
SE000000,WHEA,POTA,-0.000938949359823531
SE000000,WHEA,TOMA,-5.64768804417566e-05
SE000000,WHEA,OVEG,-0.00443482881069449
SE000000,WHEA,APPL,-8.76588241488978e-05
SE000000,WHEA,OFRU,-0.00110291284200223
SE000000,WHEA,WHEA,0.365206613685909
SE000000,WHEA,BEEF,-0.0117388631020092
SE000000,WHEA,PORK,-0.0109784828530968
SE000000,WHEA,SGMT,-0.000671111806259221
SE000000,WHEA,EGGS,-0.00915587513934072
SE000000,WHEA,POUM,-0.0075196359119317
SE000000,WHEA,SUGA,-0.000443953395271635
SE000000,WHEA,OTHO,-5.61849292270232e-05
SE000000,WHEA,MILK,-0.0117897710964735
SE000000,WHEA,INPE,-0.303028617827018
SE000000,BEEF,RYEM,-9.61052425934557e-05
SE000000,BEEF,BARL,-0.00220476477756648
SE000000,BEEF,OATS,-0.000183279881544819
SE000000,BEEF,MAIZ,-4.99264261861661e-06
SE000000,BEEF,OCER,-2.47631249215706e-05
SE000000,BEEF,RAPE,-0.0010181554224574
SE000000,BEEF,PULS,-0.000134021052639011
SE000000,BEEF,POTA,-0.00101612829439776
SE000000,BEEF,TOMA,-4.74301848658342e-05
SE000000,BEEF,OVEG,-0.00626405067995116
SE000000,BEEF,APPL,-7.68125754748852e-05
SE000000,BEEF,OFRU,-0.00121318457236393
SE000000,BEEF,WHEA,-0.00807037030515423
SE000000,BEEF,BEEF,0.628842767326714
SE000000,BEEF,PORK,-0.0148021033456314
SE000000,BEEF,SGMT,-0.000487549789155307
SE000000,BEEF,EGGS,-0.0105034378863439
SE000000,BEEF,POUM,-0.00776575784158577
SE000000,BEEF,SUGA,-0.000449313106826989
SE000000,BEEF,OTHO,-4.71613948214988e-05
SE000000,BEEF,MILK,-0.0237892212695478
SE000000,BEEF,INPE,-0.550644163936251
SE000000,PORK,RYEM,-0.000127155270057211
SE000000,PORK,BARL,-0.00289013264630093
SE000000,PORK,OATS,-0.000244659582451527
SE000000,PORK,MAIZ,-6.30036208339404e-06
SE000000,PORK,OCER,-3.1940033547986e-05
SE000000,PORK,RAPE,-0.00136194724513369
SE000000,PORK,PULS,-0.000177805825528023
SE000000,PORK,POTA,-0.00135442790069877
SE000000,PORK,TOMA,-6.19700655200496e-05
SE000000,PORK,OVEG,-0.00758804469365955
SE000000,PORK,APPL,-0.000101137182417693
SE000000,PORK,OFRU,-0.00161276325776608
SE000000,PORK,WHEA,-0.00942947191071553
SE000000,PORK,BEEF,-0.0184927309269428
SE000000,PORK,PORK,0.659095465112982
SE000000,PORK,SGMT,-0.00061623921574671
SE000000,PORK,EGGS,-0.012237715831657
SE000000,PORK,POUM,-0.00937510638515338
SE000000,PORK,SUGA,-0.000601362025406577
SE000000,PORK,OTHO,-6.16130082064245e-05
SE000000,PORK,MILK,-0.022205004982791
SE000000,PORK,INPE,-0.570517936761198
SE000000,SGMT,RYEM,-0.00487748315373343
SE000000,SGMT,BARL,-0.00917411511286702
SE000000,SGMT,OATS,-0.00667167851616937
SE000000,SGMT,MAIZ,-0.00016327488847636
SE000000,SGMT,OCER,-0.00135189176010438
SE000000,SGMT,RAPE,-0.008920027057617
SE000000,SGMT,PULS,-0.00580438863128203
SE000000,SGMT,POTA,-0.00896196245634903
SE000000,SGMT,TOMA,-0.00278537828550499
SE000000,SGMT,OVEG,-0.0093436855395542
SE000000,SGMT,APPL,-0.00415742468732924
SE000000,SGMT,OFRU,-0.00904700201690679
SE000000,SGMT,WHEA,-0.00930619589472107
SE000000,SGMT,BEEF,-0.00983396955542088
SE000000,SGMT,PORK,-0.00994904969264299
SE000000,SGMT,SGMT,0.811109534167044
SE000000,SGMT,EGGS,-0.0101565538901
SE000000,SGMT,POUM,-0.0103390821570512
SE000000,SGMT,SUGA,-0.00827016841155283
SE000000,SGMT,OTHO,-0.00277055786746022
SE000000,SGMT,MILK,-0.00954650774369564
SE000000,SGMT,INPE,-0.669679136848506
SE000000,EGGS,RYEM,-0.000197409288508138
SE000000,EGGS,BARL,-0.00424132795287666
SE000000,EGGS,OATS,-0.000384620338798942
SE000000,EGGS,MAIZ,-9.02154075512274e-06
SE000000,EGGS,OCER,-4.75609237489959e-05
SE000000,EGGS,RAPE,-0.00210898643820595
SE000000,EGGS,PULS,-0.000277087215941507
SE000000,EGGS,POTA,-0.0020885303529962
SE000000,EGGS,TOMA,-9.43081085941529e-05
SE000000,EGGS,OVEG,-0.00947216911151612
SE000000,EGGS,APPL,-0.000155831792208796
SE000000,EGGS,OFRU,-0.00246695172431561
SE000000,EGGS,WHEA,-0.0110501935657245
SE000000,EGGS,BEEF,-0.0184388601749253
SE000000,EGGS,PORK,-0.0171959171988875
SE000000,EGGS,SGMT,-0.00088397318327343
SE000000,EGGS,EGGS,0.697891742259162
SE000000,EGGS,POUM,-0.0117960902992398
SE000000,EGGS,SUGA,-0.000944235922858295
SE000000,EGGS,OTHO,-9.3750059054468e-05
SE000000,EGGS,MILK,-0.0194844518594568
SE000000,EGGS,INPE,-0.596460465207275
SE000000,POUM,RYEM,-0.000277456548854325
SE000000,POUM,BARL,-0.00544669380590762
SE000000,POUM,OATS,-0.00054460014784632
SE000000,POUM,MAIZ,-1.18523580490535e-05
SE000000,POUM,OCER,-6.46871633589405e-05
SE000000,POUM,RAPE,-0.00288560437367574
SE000000,POUM,PULS,-0.000390256165174873
SE000000,POUM,POTA,-0.00285263815771316
SE000000,POUM,TOMA,-0.00013057998162975
SE000000,POUM,OVEG,-0.0105132678002539
SE000000,POUM,APPL,-0.000217812320181764
SE000000,POUM,OFRU,-0.00333429983025879
SE000000,POUM,WHEA,-0.0117135358120472
SE000000,POUM,BEEF,-0.017595743221863
SE000000,POUM,PORK,-0.0170028748333798
SE000000,POUM,SGMT,-0.001161437573166
SE000000,POUM,EGGS,-0.0152250686890835
SE000000,POUM,POUM,0.72174488706191
SE000000,POUM,SUGA,-0.00132637139861112
SE000000,POUM,OTHO,-0.000129791282241107
SE000000,POUM,MILK,-0.0175302644975823
SE000000,POUM,INPE,-0.613390051101032
SE000000,SUGA,RYEM,-0.000661621406281076
SE000000,SUGA,BARL,-0.00244956379437587
SE000000,SUGA,OATS,-0.00106425748300929
SE000000,SUGA,MAIZ,-4.18395138213516e-05
SE000000,SUGA,OCER,-0.000198776995234675
SE000000,SUGA,RAPE,-0.00220295289750714
SE000000,SUGA,PULS,-0.000863197346921516
SE000000,SUGA,POTA,-0.00230531092800991
SE000000,SUGA,TOMA,-0.000362015576237816
SE000000,SUGA,OVEG,-0.00269253775308147
SE000000,SUGA,APPL,-0.000552455526340625
SE000000,SUGA,OFRU,-0.00238765184786991
SE000000,SUGA,WHEA,-0.00258706678602724
SE000000,SUGA,BEEF,-0.00380848212370016
SE000000,SUGA,PORK,-0.00408000988514966
SE000000,SUGA,SGMT,-0.00347542003949989
SE000000,SUGA,EGGS,-0.00455911716522131
SE000000,SUGA,POUM,-0.00496185662003324
SE000000,SUGA,SUGA,0.962590869247987
SE000000,SUGA,OTHO,-0.000360162806145259
SE000000,SUGA,MILK,-0.00312269611199841
SE000000,SUGA,INPE,-0.919853876641521
SE000000,OTHO,RYEM,-0.00135103365551591
SE000000,OTHO,BARL,-0.00136434881867261
SE000000,OTHO,OATS,-0.00142692491411318
SE000000,OTHO,MAIZ,-0.00018239747044748
SE000000,OTHO,OCER,-0.000789352001149747
SE000000,OTHO,RAPE,-0.0013937041391028
SE000000,OTHO,PULS,-0.00142665186674715
SE000000,OTHO,POTA,-0.00143830224205162
SE000000,OTHO,TOMA,-0.00112285116539517
SE000000,OTHO,OVEG,-0.00137019085516943
SE000000,OTHO,APPL,-0.00130742026247161
SE000000,OTHO,OFRU,-0.00143073827994119
SE000000,OTHO,WHEA,-0.00133476050623897
SE000000,OTHO,BEEF,-0.00162968146539423
SE000000,OTHO,PORK,-0.00170416201168095
SE000000,OTHO,SGMT,-0.00474649933351203
SE000000,OTHO,EGGS,-0.00184537671205468
SE000000,OTHO,POUM,-0.00197941946392475
SE000000,OTHO,SUGA,-0.00146829091851098
SE000000,OTHO,OTHO,0.97644415897599
SE000000,OTHO,MILK,-0.00145194204472753
SE000000,OTHO,INPE,-0.945680110849168
SE000000,MILK,RYEM,-3.90531205693182e-05
SE000000,MILK,BARL,-0.000855890475904219
SE000000,MILK,OATS,-7.23346790507367e-05
SE000000,MILK,MAIZ,-2.30735452211193e-06
SE000000,MILK,OCER,-1.08206552496678e-05
SE000000,MILK,RAPE,-0.00038720930156538
SE000000,MILK,PULS,-5.39723047986944e-05
SE000000,MILK,POTA,-0.000391782983036204
SE000000,MILK,TOMA,-2.00028579719041e-05
SE000000,MILK,OVEG,-0.00278434177361155
SE000000,MILK,APPL,-3.16736944001219e-05
SE000000,MILK,OFRU,-0.000468470798592567
SE000000,MILK,WHEA,-0.0038377898978827
SE000000,MILK,BEEF,-0.0112638957766566
SE000000,MILK,PORK,-0.00841553351487567
SE000000,MILK,SGMT,-0.000224100610794071
SE000000,MILK,EGGS,-0.00525525737901565
SE000000,MILK,POUM,-0.00366330513398367
SE000000,MILK,SUGA,-0.000174435665353868
SE000000,MILK,OTHO,-1.9894892365169e-05
SE000000,MILK,MILK,0.490554746084772
SE000000,MILK,INPE,-0.452582673214572
SE000000,FFIS,FFIS,0.975454000904377
SE000000,FFIS,INPE,-0.975454000904377
SE000000,SFIS,SFIS,0.91129326598576
SE000000,SFIS,INPE,-0.91129326598576
SE000000,OAQU,OAQU,0.972538101588654
SE000000,OAQU,INPE,-0.972538101588654
SE000000,INPE,RYEM,0.00708968895760281
SE000000,INPE,BARL,0.0412001938724823
SE000000,INPE,OATS,0.0105607226018607
SE000000,INPE,MAIZ,0.000679557442362172
SE000000,INPE,OCER,0.0026939308615671
SE000000,INPE,RAPE,0.0274195776791241
SE000000,INPE,PULS,0.0224976144568935
SE000000,INPE,POTA,0.0708846067770094
SE000000,INPE,TOMA,0.0114911494564421
SE000000,INPE,OVEG,0.194215780728642
SE000000,INPE,APPL,0.0158584530648312
SE000000,INPE,OFRU,0.0779777183419863
SE000000,INPE,WHEA,0.0871333652107082
SE000000,INPE,BEEF,0.230305578952863
SE000000,INPE,PORK,0.190996365113541
SE000000,INPE,SGMT,0.0138864201275787
SE000000,INPE,EGGS,0.142106021648598
SE000000,INPE,POUM,0.113226054423015
SE000000,INPE,SUGA,0.0453888758724271
SE000000,INPE,OTHO,0.0114462067940946
SE000000,INPE,MILK,0.399781730552037
SE000000,INPE,FFIS,0.00587070398311803
SE000000,INPE,SFIS,0.153079304834238
SE000000,INPE,OAQU,0.0127894288481549
SE000000,INPE,INPE,-1.88857905060118
DK000000,RYEM,RYEM,0.390196471044412
DK000000,RYEM,BARL,-0.00210482471702424
DK000000,RYEM,OATS,-0.000900046803302935
DK000000,RYEM,MAIZ,-2.30003387827232e-05
DK000000,RYEM,OCER,-0.0001
